doi,paper_id,title,authors,published_date,submission_date,article_url,in_scope,qualitative,data,code,data_and_code,neither,data_gated,data_source_apply_at,package_location,path_to_package,coverage_checked,notes
10.15195/v3.a20,SS434,A Theory of the Evolution of Social Power: Natural Trajectories of Interpersonal Influence Systems along Issue Sequences,"Noah E. Friedkin, Peng Jia, Francesco Bullo",2016-06-21,"November 7, 2015",https://sociologicalscience.com/articles-v3-20-444/,,,,,,,,,,,,
10.15195/v3.a21,SS435,Vocational Education and Employment over the Life Cycle,"Andrea G. Forster, Thijs Bol, Herman G. van de Werfhorst",2016-06-24,"December 3, 2015",https://sociologicalscience.com/articles-v3-21-473/,,,,,,,,,,,,
10.15195/v3.a22,SS436,Financialization Is Marketization! A Study of the Respective Impacts of Various Dimensions of Financialization on the Increase in Global Inequality,Olivier Godechot,2016-06-29,"November 23, 2015",https://sociologicalscience.com/articles-v3-22-495/,,,,,,,,,,,,
10.15195/v3.a26,SS437,Stylized Facts in the Social Sciences,Daniel Hirschman,2016-07-19,"April 22, 2016",https://sociologicalscience.com/articles-v3-26-604/,,,,,,,,,,,,
10.15195/v3.a30,SS438,Income and Trustworthiness,"John Ermisch, Diego Gambetta",2016-08-17,"March 9, 2016",https://sociologicalscience.com/articles-v3-30-710/,,,,,,,,,,,,
10.15195/v3.a31,SS439,Opportunity without Equity: Educational Inequality and Constitutional Protections in Egypt,"Michelle Jackson, Elizabeth Buckner",2016-08-24,"March 4, 2016",https://sociologicalscience.com/articles-v3-31-730/,,,,,,,,,,,,
10.15195/v3.a33,SS440,Frustrated Achievers or Satisfied Losers? Inter- and Intragenerational Social Mobility and Happiness in China,"Emma Zang, Nan Dirk de Graaf",2016-09-07,"April 18, 2016",https://sociologicalscience.com/articles-v3-33-779/,,,,,,,,,,,,
10.15195/v3.a35,SS441,Modernization and Lynching in the New South,Mattias Smångs,2016-09-15,"June 1, 2016",https://sociologicalscience.com/articles-v3-35-825/,,,,,,,,,,,,
10.15195/v3.a38,SS442,Predicting Altruistic Behavior and Assessing Homophily: Evidence from the Sisterhood,Michael J. Vernarelli,2016-10-03,"May 25, 2016",https://sociologicalscience.com/articles-v3-38-889/,,,,,,,,,,,,
10.15195/v3.a40,SS443,Timing Matters: How Social Influence Affects Adoption Pre- and Post-Product Release,"Sara B. Soderstrom, Brian Uzzi, Derek D. Rucker, James H. Fowler, Daniel Diermeier",2016-10-24,"February 24, 2016",https://sociologicalscience.com/articles-v3-40-915/,,,,,,,,,,,,
10.15195/v3.a44,SS444,Marrying Up by Marrying Down: Status Exchange between Social Origin and Education in the United States,"Christine R. Schwartz, Zhen Zeng, Yu Xie",2016-11-28,"September 30, 2016",https://sociologicalscience.com/articles-v3-44-1003/,,,,,,,,,,,,
10.15195/v3.a45,SS445,"Consensus, Polarization, and Alignment in the Economics Profession","Tod S. Van Gunten, John Levi Martin, Misha Teplitskiy",2016-12-05,"October 8, 2016",https://sociologicalscience.com/articles-v3-45-1028/,,,,,,,,,,,,
10.15195/v4.a6,SS446,Degrees of Difference: Gender Segregation of U.S. Doctorates by Field and Program Prestige,"Kim A. Weeden, Sarah Thébaud, Dafna Gelbgiser",2017-02-06,"November 19, 2016",https://sociologicalscience.com/articles-v4-6-123/,,,,,,,,,,,,
10.15195/v4.a7,SS447,The Decoupling of Sex and Marriage: Cohort Trends in Who Did and Did Not Delay Sex until Marriage for U.S. Women Born 1938–1985,"Lawrence L. Wu, Steven P. Martin, Paula England",2017-02-13,"November 4, 2016",https://sociologicalscience.com/articles-v4-7-151/,,,,,,,,,,,,
10.15195/v4.a11,SS448,Does Social Value Orientation Theory Apply to Social Relations?,"Patricia Danielle Lewis, David Willer",2017-03-29,"December 19, 2016",https://sociologicalscience.com/articles-v4-11-249/,,,,,,,,,,,,
10.15195/v4.a13,SS449,Obesity Is in the Eye of the Beholder: BMI and Socioeconomic Outcomes across Cohorts,"Vida Maralani, Douglas McKee",2017-04-19,"January 30, 2017",https://sociologicalscience.com/articles-v4-13-288/,,,,,,,,,,,,
10.15195/v4.a15,SS450,Improving the Measurement of Shared Cultural Schemas with Correlational Class Analysis: Theory and Method,Andrei Boutyline,2017-05-29,"July 22, 2016",https://sociologicalscience.com/articles-v4-15-353/,,,,,,,,,,,,
10.15195/v4.a16,SS451,"Social Class and Party Identification During the Clinton, Bush, and Obama Presidencies","Stephen L. Morgan, Jiwon Lee",2017-08-03,"June 12, 2017",https://sociologicalscience.com/articles-v4-16-394/,,,,,,,,,,,,
10.15195/v4.a20,SS452,"Marriage, Choice, and Couplehood in the Age of the Internet",Michael J. Rosenfeld,2017-09-18,"June 6, 2017",https://sociologicalscience.com/articles-v4-20-490/,,,,,,,,,,,,
10.15195/v4.a25,SS453,Global Diversity and Local Consensus in Status Beliefs: The Role of Network Clustering and Resistance to Belief Change,"André Grow, Andreas Flache, Rafael P. M. Wittek",2017-11-06,"July 30, 2017",https://sociologicalscience.com/articles-v4-25-611/,,,,,,,,,,,,
10.15195/v4.a29,SS454,"Household Complexity and Change among Children in the United States, 1984 to 2010",Kristin L. Perkins,2017-12-06,"September 21, 2017",https://sociologicalscience.com/articles-v4-29-701/,,,,,,,,,,,,
10.15195/v5.a1,SS455,Status Characteristics and the Provision of Public Goods: Experimental Evidence,"Andreas Tutić, Sascha Grehl",2018-01-04,"October 30, 2017",https://sociologicalscience.com/articles-v5-1-1/,,,,,,,,,,,,
10.15195/v5.a2,SS456,Last Name Selection in Audit Studies,"Charles Crabtree, Volha Chykina",2018-01-11,"November 2, 2017",https://sociologicalscience.com/articles-v5-2-21/,,,,,,,,,,,,
10.15195/v5.a6,SS457,Grandparent Effects on Educational Outcomes: A Systematic Review,"Lewis R. Anderson, Paula Sheppard, Christiaan W. S. Monden",2018-02-21,"November 3, 2017",https://sociologicalscience.com/articles-v5-6-114/,,,,,,,,,,,,
10.15195/v5.a13,SS458,Gender Convergence in Housework Time: A Life Course and Cohort Perspective,"Thomas Leopold, Jan Skopek, Florian Schulz",2018-05-31,"March 29, 2018",https://sociologicalscience.com/articles-v5-13-281/,,,,,,,,,,,,
10.15195/v5.a17,SS459,At the Expense of Quality,"Brittany M. Bond, Tatiana Labuzova, Roberto M. Fernandez",2018-06-28,"March 27, 2018",https://sociologicalscience.com/articles-v5-17-380/,,,,,,,,,,,,
10.15195/v5.a19,SS460,"""I Didn't Want To Be 'That Girl'"": The Social Risks of Labeling, Telling, and Reporting Sexual Assault","Shamus R. Khan, Jennifer S. Hirsch, Alexander Wamboldt, Claude A. Mellins",2018-07-12,"February 24, 2018",https://sociologicalscience.com/articles-v5-19-432/,,,,,,,,,,,,
10.15195/v5.a25,SS461,"Like Bees to a Flower: Attractiveness, Risk, and Collective Sexual Life in an AIDS Epidemic","Margaret Frye, Nina Gheihman",2018-09-26,"July 23, 2018",https://sociologicalscience.com/articles-v5-25-596/,,,,,,,,,,,,
10.15195/v5.a28,SS462,Identity Override: How Sexual Orientation Reduces the Rigidity of Racial Boundaries,"Adam L. Horowitz, Charles J. Gomez",2018-11-07,"July 3, 2018",https://sociologicalscience.com/articles-v5-28-669/,,,,,,,,,,,,
10.15195/v5.a32,SS463,Hegemonic Gender Norms and the Gender Gap in Achievement: The Case of Asian Americans,Amy Hsin,2018-12-03,"July 22, 2018",https://sociologicalscience.com/articles-v5-32-752/,,,,,,,,,,,,
10.15195/v5.a33,SS464,Cultural Capital and Educational Inequality: A Counterfactual Analysis,"Mads Meier Jæger, Kristian Karlson",2018-12-12,"September 5, 2018",https://sociologicalscience.com/articles-v5-33-775/,,,,,,,,,,,,
10.15195/v6.a5,SS465,"Danger on the Way to School: Exposure to Violent Crime, Public Transportation, and Absenteeism","Julia Burdick-Will, Marc L. Stein, Jeffrey Grigg",2019-02-13,"November 8, 2018",https://sociologicalscience.com/articles-v6-5-118/,,,,,,,,,,,,
10.15195/v6.a7,SS466,How Much Do You Have to Publish to Get a Job in a Top Sociology Department? Or to Get Tenure? Trends over a Generation,John Robert Warren,2019-02-27,"December 10, 2018",https://sociologicalscience.com/articles-v6-7-172/,,,,,,,,,,,,
10.15195/v6.a10,SS467,On Elastic Ties: Distance and Intimacy in Social Relationships,Stacy Torres,2019-04-09,"November 15, 2018",https://sociologicalscience.com/articles-v6-10-235/,,,,,,,,,,,,
10.15195/v6.a13,SS468,The Rise of Programming and the Stalled Gender Revolution,"Siwei Cheng, Bhumika Chauhan, Swati Chintala",2019-04-30,"December 18, 2018",https://sociologicalscience.com/articles-v6-13-321/,,,,,,,,,,,,
10.15195/v6.a14,SS469,Sharing Compromising Information as a Cooperative Strategy,"Diego Gambetta, Wojtek Przepiorka",2019-05-08,"February 20, 2019",https://sociologicalscience.com/articles-v6-14-352/,,,,,,,,,,,,
10.15195/v6.a19,SS470,Building Inequality: Housing Segregation and Income Segregation,Ann Owens,2019-08-07,"May 29, 2019",https://sociologicalscience.com/articles-v6-19-497/,,,,,,,,,,,,
10.15195/v6.a20,SS471,A Large-Scale Test of Gender Bias in the Media,"Eran Shor, Arnout van de Rijt, Babak Fotouhi",2019-09-03,"June 6, 2019",https://sociologicalscience.com/articles-v6-20-526/,,,,,,,,,,,,
10.15195/v6.a25,SS472,Gender Typicality and Academic Achievement among American High School Students,"Jill E. Yavorsky, Claudia Buchmann",2019-12-12,"October 8, 2019",https://sociologicalscience.com/articles-v6-25-661/,,,,,,,,,,,,
10.15195/v7.a2,SS473,"Gender Flexibility, but not Equality: Young Adults’ Division of Labor Preferences","Brittany N. Dernberger, Joanna R. Pepin",2020-01-21,"November 20, 2019",https://sociologicalscience.com/articles-v7-2-36/,,,,,,,,,,,,
10.15195/v7.a5,SS474,Selective Enrollment Public Schools and District-Level Achievement Outcomes from 3rd to 8th Grade,Véronique Irwin,2020-04-02,"September 24, 2019",https://sociologicalscience.com/articles-v7-5-100/,,,,,,,,,,,,
10.15195/v7.a13,SS475,The Influence of Changing Marginals on Measures of Inequality in Scholarly Citations: Evidence of Bias and a Resampling Correction,"Lanu Kim, Christopher Adolph, Jevin D. West, Katherine Stovel",2020-08-10,"June 16, 2020",https://sociologicalscience.com/articles-v7-13-314/,,,,,,,,,,,,
10.15195/v7.a14,SS476,Pretrial Detention and the Costs of System Overreach for Employment and Family Life,"Sara Wakefield, Lars Højsgaard Andersen",2020-08-17,"April 18, 2020",https://sociologicalscience.com/articles-v7-14-342/,,,,,,,,,,,,
10.15195/v7.a15,SS477,What Age Is in a Name?,Sasha Shen Johfre,2020-08-24,"May 16, 2020",https://sociologicalscience.com/articles-v7-15-367/,,,,,,,,,,,,
10.15195/v7.a16,SS478,Signs of the End of the Paradox? Cohort Shifts in Smoking and Obesity and the Hispanic Life Expectancy Advantage,"Jennifer Van Hook, Michelle L. Frisco, Carlyn E. Graham",2020-08-31,"June 13, 2020",https://sociologicalscience.com/articles-v7-16-391/,,,,,,,,,,,,
10.15195/v7.a19,SS479,Interactions between Polygenic Scores and Environments: Methodological and Conceptual Challenges,"Benjamin W. Domingue, Sam Trejo, Emma Armstrong-Carter, Elliot M. Tucker-Drob",2020-09-21,"June 5, 2020",https://sociologicalscience.com/articles-v7-19-465/,,,,,,,,,,,,
10.15195/v7.a23,SS480,Concept Class Analysis: A Method for Identifying Cultural Schemas in Texts,"Marshall A. Taylor, Dustin S. Stoltz",2020-11-09,"July 31, 2020",https://sociologicalscience.com/articles-v7-23-544/,,,,,,,,,,,,
10.15195/v7.a27,SS481,Racial and Gender Disparities among Evicted Americans,"Peter Hepburn, Renee Louis, Matthew Desmond",2020-12-16,"September 21, 2020",https://sociologicalscience.com/articles-v7-27-649/,,,,,,,,,,,,
10.15195/v8.a2,SS482,Which Data Fairly Differentiate? American Views on the Use of Personal Data in Two Market Settings,Barbara Kiviat,2021-01-13,"September 26, 2020",https://sociologicalscience.com/articles-v8-2-26/,,,,,,,,,,,,
10.15195/v8.a9,SS483,Neighborhood Isolation during the COVID-19 Pandemic,"Thomas Marlow, Kinga Makovi, Bruno Abrahao",2021-06-14,"March 14, 2021",https://sociologicalscience.com/articles-v8-9-170/,,,,,,,,,,,,
10.15195/v8.a10,SS484,Abductive Logic of Inquiry for Quantitative Research in the Digital Age,"Philipp Brandt, Stefan Timmermans",2021-06-17,"March 20, 2021",https://sociologicalscience.com/articles-v8-10-191/,,,,,,,,,,,,
10.15195/v8.a13,SS485,Direct and Indirect Effects of Grandparent Education on Grandchildren's Cognitive Development: The Role of Parental Cognitive Ability,"Markus Klein, Michael Kühhirt",2021-07-26,"May 24, 2021",https://sociologicalscience.com/articles-v8-13-265/,,,,,,,,,,,,
10.15195/v8.a14,SS486,Estimating Homophily in Social Networks Using Dyadic Predictions,"George Berry, Antonio Sirianni, Ingmar Weber, Jisun An, Michael Macy",2021-08-02,"January 24, 2021",https://sociologicalscience.com/articles-v8-14-285/,,,,,,,,,,,,
10.15195/v8.a15,SS487,Crisis and Uncertainty: Did the Great Recession Reduce the Diversity of New Faculty?,"Kwan Woo Kim, Alexandra Kalev, Frank Dobbin, Gal Deutsch",2021-10-14,"June 11, 2021",https://sociologicalscience.com/articles-v8-15-308/,,,,,,,,,,,,
10.15195/v8.a20,SS488,Segregated in Social Space: The Spatial Structure of Acquaintanceship Networks,Barum Park,2021-11-29,"August 15, 2019",https://sociologicalscience.com/articles-v8-20-397/,,,,,,,,,,,,
10.15195/v9.a8,SS489,Cohort Succession Explains Most Change in Literary Culture,"Ted Underwood, Kevin Kiley, Wenyi Shang, Stephen Vaisey",2022-05-02,"January 17, 2022",https://sociologicalscience.com/articles-v9-8-184/,,,,,,,,,,,,
10.15195/v9.a9,SS490,Demographic Change and Group Boundaries in Germany: The Effect of Projected Demographic Decline on Perceptions of Who Has a Migration Background,"Johanna Gereke, Joshua Hellyer, Jan Behnert, Saskia Exner, Alexander Herbel, Felix Jäger, Dean Lajic, Štepán Mezenský, Vu Ngoc Anh, Tymoteusz Ogłaza, Jule Schabinger, Anna Sokolova, Daria Szafran, Noah Tirolf, Susanne Veit, and Nan Zhang",2022-05-09,"January 12, 2022",https://sociologicalscience.com/articles-v9-9-206/,,,,,,,,,,,,
10.15195/v9.a12,SS491,"Black Protests in the United States, 1994 to 2010","Pamela Oliver, Chaeyoon Lim, Morgan C. Matthews, Alex Hanna",2022-05-30,"November 24, 2021",https://sociologicalscience.com/articles-v9-12-275/,,,,,,,,,,,,
10.15195/v9.a13,SS492,Becoming an Ideologue: Social Sorting and the Microfoundations of Polarization,Craig M. Rawlings,2022-08-01,"March 13, 2022",https://sociologicalscience.com/articles-v9-13-313/,,,,,,,,,,,,
10.15195/v9.a15,SS493,Proto-Bureaucracies,Monica Prasad,2022-09-12,"May 30, 2022",https://sociologicalscience.com/articles-v9-15-374/,,,,,,,,,,,,
10.15195/v9.a19,SS494,Measuring Memberships in Collectives in Light of Developments in Cognitive Science and Natural-Language Processing,Michael T. Hannan,2022-12-16,"August 8, 2022",https://sociologicalscience.com/articles-v9-19-473/,,,,,,,,,,,,
10.15195/v10.a1,SS495,Layered Legacies. How Multiple Histories Shaped the Attitudes of Contemporary Europeans,Andreas Wimmer,2023-02-23,"June 26, 2022",https://sociologicalscience.com/articles-v10-1-46/,,,,,,,,,,,,
10.15195/v10.a4,SS496,Testing Models of Cognition and Action Using Response Conflict and Multinomial Processing Tree Models,"Andrew Miles, Gordon Brett, Salwa Khan, and Yagana Samim",2023-03-07,"September 23, 2022",https://sociologicalscience.com/articles-v10-4-118/,,,,,,,,,,,,
10.15195/v10.a13,SS497,"Differences in the Risk of Grade Retention for Biracial and Monoracial Students in the United States, 2010 to 2019",Aaron Gullickson,2023-05-15,"January 9, 2023",https://sociologicalscience.com/articles-v10-13-403/,,,,,,,,,,,,
10.15195/v10.a14,SS498,"Money, Birth, Gender: Explaining Unequal Earnings Trajectories following Parenthood","Weverthon Machado, Eva Jaspers",2023-05-17,"January 3, 2023",https://sociologicalscience.com/articles-v10-14-429/,,,,,,,,,,,,
10.15195/v10.a20,SS499,"Shattered Dreams: Paternal Incarceration, Youth Expectations, and the Intergenerational Transmission of Disadvantage",Garrett Baker,2023-09-19,"February 21, 2023",https://sociologicalscience.com/articles-v10-20-559/,,,,,,,,,,,,
10.15195/v10.a21,SS500,Inclusive but Not Integrative: Ethnoracial Boundaries and the Use of Spanish in the Market for Rental Housing,"Ariela Schachter, John Kuk, Max Besbris, and Garrett Pekarek",2023-09-26,"March 6, 2023",https://sociologicalscience.com/articles-v10-21-585/,,,,,,,,,,,,
10.15195/v10.a26,SS501,"Cross-Group Differences in Age, Period, and Cohort Effects: A Bounding Approach to the Gender Wage Gap","Ohjae Gowen, Ethan Fosse, Christopher Winship",2023-10-31,"February 9, 2023",https://sociologicalscience.com/articles-v10-26-731/,,,,,,,,,,,,
10.15195/v10.a29,SS502,There's More in the Data! Using Month-Specific Information to Estimate Changes Before and After Major Life Events,"Ansgar Hudde, Marita Jacob",2023-11-09,"June 5, 2023",https://sociologicalscience.com/articles-v10-29-830/,,,,,,,,,,,,
10.15195/v10.a32,SS503,Subjective Political Polarization,"Hyunku Kwon, John Levi Martin",2023-11-27,"August 3, 2023",https://sociologicalscience.com/articles-v10-32-903/,,,,,,,,,,,,
10.15195/v10.a34,SS504,Evolutionary Influences on Assistance to Kin: Evidence from the Panel Study of Income Dynamics,Andrew J. Cherlin,2023-12-16,"June 21, 2023",https://sociologicalscience.com/articles-v10-34-964/,,,,,,,,,,,,
10.15195/v11.a2,SS505,Criminal Record Stigma in the Labor Market for College Graduates: A Mixed Methods Study,"Michael Cerda-Jara, David J. Harding, The Underground Scholars Research Cohort",2024-01-15,"August 10, 2023",https://sociologicalscience.com/articles-v11-2-42/,,,,,,,,,,,,
10.15195/v11.a8,SS506,Educational Tracking and the Polygenic Prediction of Education,"Hannu Lahtinen, Pekka Martikainen, Kaarina Korhonen, Tim Morris, Mikko Myrskylä",2024-03-18,"September 19, 2023",https://sociologicalscience.com/articles-v11-8-186/,,,,,,,,,,,,
10.15195/v11.a10,SS507,Can't Catch a Break: Intersectional Inequalities at Work,"Kristen Harknett, Charlotte O’Herron, Evelyn Bellew",2024-03-25,"April 28, 2023",https://sociologicalscience.com/articles-v11-10-233/,,,,,,,,,,,,
10.15195/v11.a15,SS508,From Metallica to Mozart: Mapping the Cultural Hierarchy of Lifestyle Activities,"Mads Meier Jæger, Mikkel Haderup Larsen",2024-04-12,"November 21, 2023",https://sociologicalscience.com/articles-v11-15-413/,,,,,,,,,,,,
10.15195/v11.a16,SS509,"When Do Haters Act? Peer Evaluation, Negative Relationships, and Brokerage","Jason Greenberg, Christopher C. Liu, Leanne ten Brinke",2024-04-17,"October 20, 2023",https://sociologicalscience.com/articles-v11-16-439/,,,,,,,,,,,,
,SS510,The Effects of Social Mobility,"Richard Breen, John Ermisch",2024-04-29,"January 8, 2024",https://sociologicalscience.com/articles-v11-17-467/,,,,,,,,,,,,
,SS511,Disparate Impact? Career Disruptions and COVID-19 Impact Statements in Tenure Evaluations,"Lauren A. Rivera, Katherine Weisshaar, András Tilcsik",2024-08-13,"May 13, 2024",https://sociologicalscience.com/articles-v11-23-626/,,,,,,,,,,,,
